GeoID,STATE,COUNTY,TRACT,NAME,CENSUSAREA,Area(km2),StateName,Medi$2000,Medi$2010,Medi$2011,Medi$2012,Medi$2013,Medi$2014,Medi$2015,Medi$2016,Medi$2017,Medi$2018,rank$2000,TH2000,rank$2010,TH2010,rank$2011,TH2011,rank$2012,TH2012,rank$2013,TH2013,rank$2014,TH2014,rank$2015,TH2015,rank$2016,TH2016,rank$2017,TH2017,rank$2018,TH2018,0/all,10/all,11/all,12/all,13/all,14/all,15/all,16/all,17/all,18/all,UHI_2003,UHI_2004,UHI_2005,UHI_2006,UHI_2007,UHI_2008,UHI_2009,UHI_2010,UHI_2011,UHI_2012,UHI_2013,UHI_2014,UHI_2015,UHI_2016,UHI_2017,UHIdiff_4,UHIdiff_5,UHIdiff_6,UHIdiff_7,UHIdiff_8,UHIdiff_9,UHIdiff_10,UHIdiff_11,UHIdiff_12,UHIdiff_13,UHIdiff_14,UHIdiff_15,UHIdiff_16,UHIdiff_17,MIdiff_11,MIdiff_12,MIdiff_13,MIdiff_14,MIdiff_15,MIdiff_16,MIdiff_17,MIdiff_18,UHI1710,MIdiff1710,UHI1003,MIdiff1000,UHInorm_3,UHInorm_4,UHInorm_5,UHInorm_6,UHInorm_7,UHInorm_8,UHInorm_9,UHInorm_10,UHInorm_11,UHInorm_12,UHInorm_13,UHInorm_14,UHInorm_15,UHInorm_16,UHInorm_17,Unmdiff_4,Unmdiff_5,Unmdiff_6,Unmdiff_7,Unmdiff_8,Unmdiff_9,Unmdiff_10,Unmdiff_11,Unmdiff_12,Unmdiff_13,Unmdiff_14,Unmdiff_15,Unmdiff_16,Unmdiff_17,Unorm1710,Unorm1003,center_lon,center_lat,lon_x,lat_y,DistanceTo,geometry
1400000US26099245100,26,099,245100,2451,0.756,1.959527765123645,Michigan,39484.0,36886.0,37790.0,36714.0,36474.0,39778.0,44643.0,48714.0,55956.0,59764.0,0.159094953255677,1794.3925233644861,0.240237075160491,1705.0,0.248545656131514,1723.0,0.229512572374995,1754.0,0.224838140082401,1721.0,0.280000547517692,1667.0,0.368486250461968,1648.0,0.419480679469455,1628.0,0.511566311236432,1568.0,0.531379607703574,1558.0,0.692519512409015,0.592603303129619,0.598028200218386,0.581055630292,0.573058069381599,0.614332046332046,0.686815384615385,0.725353266129633,0.788634730032557,0.811415537513238,0.3844025293986,1.113979975382487,0.503659121195475,0.300042152404785,0.018530581394831,0.335362402598063,0.138015206654867,-0.155905405680339,0.171956157684326,0.481091403961182,-0.216008679072062,-0.399797121683757,0.242306931813558,0.584491221110026,-0.473223718007406,0.729577445983887,-0.610320854187012,-0.20361696879069,-0.281511571009954,0.316831821203232,-0.197347195943196,-0.293920612335206,0.327861563364665,0.309135246276856,-0.697100083033244,-0.183788442611695,0.642104053497315,0.342184289296468,-1.057714939117432,0.005424897088767,-0.016972569926386,-0.007997560910401,0.041273976950447,0.072483338283339,0.038537881514248,0.063281463902924,0.022780807480681,-0.317318312327067,0.196031426902938,-0.540307935078939,-0.099916209279396,0.280949250381915,0.628168500603325,-0.016708322044165,0.114503528115932,-0.082014060421251,0.070114694205227,-0.102079193158248,-0.542172821037206,-0.143141751930048,0.1009062621249,-0.434674824110931,-0.622584155742193,-0.174613855717084,0.336770069541476,-0.989393599444334,0.34721925022141,-0.64487682264749,0.131211850160097,-0.196517588537183,0.152128754626478,-0.172193887363475,-0.440093627878958,0.399031069107158,0.244048014054948,-0.535581086235831,-0.187909331631262,0.447970300025109,0.51138392525856,-1.32616366898581,-0.447220778407128,-0.823122071419121,-82.88094876991312,42.60476732012587,-9226265.01353001,5252005.592665056,45099.77137837841,"POLYGON ((-82.889476 42.602994, -82.883951 42.61060699999999, -82.88331699999999 42.611537, -82.88240499999999 42.61251, -82.88212799999999 42.61292599999999, -82.87973099999999 42.612739, -82.86992599999999 42.612319, -82.87208 42.608279, -82.872647 42.607181, -82.874386 42.60378499999999, -82.877557 42.597719, -82.87830000000001 42.596773, -82.87934199999999 42.596918, -82.880861 42.597075, -82.885385 42.597513, -82.89021 42.597948, -82.89307599999999 42.598204, -82.889476 42.602994))"
1400000US26099245200,26,099,245200,2452,0.788,1.985155769983577,Michigan,38839.0,31603.0,37045.0,33482.0,29487.0,33384.0,32786.0,31849.0,31841.0,33750.0,0.154085166376939,756.4766839378239,0.146036656309457,778.0,0.234091189071547,820.0,0.173699987680852,794.0,0.112850240223387,788.0,0.168471193725447,783.0,0.157377116498077,754.0,0.130343430472097,727.0,0.112836552281096,743.0,0.119475204292539,748.0,0.68120669999123,0.507727652464495,0.586238546628476,0.529904249426288,0.463282428355958,0.515583011583012,0.5044,0.474232790839649,0.448761856440179,0.458223585955956,0.416216214497884,0.976515381424515,0.383576428448712,0.271519431361446,0.134685843079178,0.550829781426324,0.158758569646765,0.119719840862133,0.153529025890209,0.196941004859077,0.290622216683847,-0.414592742919922,0.224369525909424,0.562252539175528,-0.193827699731897,0.560299166926631,-0.592938952975803,-0.112056997087266,-0.136833588282268,0.416143938347146,-0.392071211779559,-0.039038728784632,0.033809185028076,0.043411978968868,0.09368121182477,-0.705214959603769,0.638962268829346,0.337883013266104,-0.756080238907425,0.078510894163981,-0.056334297202188,-0.06662182107033,0.052300583227054,-0.011183011583012,-0.030167209160351,-0.02547093439947,0.009461729515777,-0.31354754059403,-0.058965796024316,-0.296496373635751,-0.173479047526735,0.32651113028471,0.513828677952115,-0.125596177870553,0.066122803638936,0.075534291757664,0.293404331449153,-0.075207652762574,-0.241860466267038,-0.162808983693629,-0.27829270967334,0.12384516140902,-0.635478688735311,-0.192026335595464,0.310555366870482,-0.554891999041812,0.187317547667405,-0.639424855822668,0.191718981509489,0.009411488118728,0.217870039691489,-0.368611984211727,-0.166652813504464,0.079051482573409,-0.115483725979711,0.40213787108236,-0.759323850144331,0.443452353139847,0.502581702465946,-0.865447365912294,-0.313031532774774,-0.568371596551748,-82.89251554002377,42.60848402118143,-9227552.620488852,5252567.726763406,45111.31370976663,"POLYGON ((-82.899901 42.59939, -82.898551 42.613945, -82.894941 42.61401, -82.89472499999999 42.61769, -82.887776 42.617894, -82.886663 42.615723, -82.88408699999999 42.613783, -82.88240499999999 42.61251, -82.88331699999999 42.611537, -82.883951 42.61060699999999, -82.889476 42.602994, -82.89307599999999 42.598204, -82.900018 42.598841, -82.899901 42.59939))"
1400000US26099245300,26,099,245300,2453,1.162,3.075073377695939,Michigan,50967.0,46729.0,49020.0,53160.0,50523.0,51283.0,47587.0,50417.0,49107.0,51901.0,0.246643032152976,2095.2380952380954,0.440642238252324,2008.0,0.467710144134032,1906.0,0.538935351848557,1881.0,0.491150745308458,2007.0,0.49841219869417,2003.0,0.424059296166007,1903.0,0.449826847530011,2025.0,0.391139794954624,2088.0,0.404923552842301,2073.0,0.893922651933702,0.750739027054817,0.775743381177699,0.841338925377859,0.793787707390649,0.792015444015444,0.732107692307692,0.750710999270388,0.692106042027821,0.704659624731854,0.930843921417886,1.176497763775765,0.999032122023562,0.426327888001787,0.079883129038709,0.462736738489029,0.454165498415629,0.374109665552775,0.561246713002523,0.56299086411794,0.395112752914429,-0.109765907128652,0.282086988290151,0.676067352294922,-0.217731952667236,0.245653842357879,-0.177465641752203,-0.572704234021775,-0.346444758963078,0.38285360945032,-0.0085712400734,-0.080055832862854,0.187137047449748,0.001744151115417,-0.167878111203511,-0.504878660043081,0.391852895418803,0.393980364004771,-0.893799304962158,0.025004354122882,0.06559554420016,-0.04755121798721,-0.001772263375205,-0.059907751707752,0.018603306962696,-0.058604957242567,0.012553582704033,-0.591841618220011,-0.058632985026996,-0.556734255865111,-0.143183624878885,1.063533757627796,0.680169329555824,0.432483003205393,0.328711540388313,0.001202081861987,0.202113187016286,0.307470856150137,0.035314459617863,0.272347085961724,0.210201167852321,0.239037608753554,-0.369819029802533,-0.135997935630228,0.444718960480377,-0.592066602391347,-0.383364428071972,-0.247686326350431,-0.10377146281708,-0.327509458526326,0.200911105154299,0.105357669133851,-0.272156396532274,0.237032626343861,-0.062145918109403,0.028836440901233,-0.608856638556087,0.233821094172305,0.580716896110605,-1.036785562871724,-0.62738106200921,-1.028219298009933,-82.89101430213582,42.58918653061131,-9227385.503451604,5249649.434142942,42491.61151246878,"POLYGON ((-82.900896 42.589593, -82.900212 42.597559, -82.900018 42.598841, -82.89307599999999 42.598204, -82.89021 42.597948, -82.885385 42.597513, -82.880861 42.597075, -82.87934199999999 42.596918, -82.87830000000001 42.596773, -82.882403 42.587653, -82.88292799999999 42.586425, -82.88309599999999 42.586072, -82.883298 42.585642, -82.883775 42.584729, -82.88405299999999 42.584195, -82.886332 42.579997, -82.88725699999999 42.57820299999999, -82.898428 42.578274, -82.89841 42.578988, -82.900014 42.579373, -82.899491 42.581066, -82.898308 42.580626, -82.898262 42.58140299999999, -82.89791699999999 42.586885, -82.900826 42.587883, -82.89978699999999 42.58924, -82.90042099999999 42.58935, -82.900896 42.589593))"
1400000US26099245400,26,099,245400,2454,0.46,1.306689344821101,Michigan,38438.0,19831.0,30313.0,31981.0,31310.0,32552.0,37563.0,35333.0,33224.0,32059.0,0.150936939649862,659.090909090909,0.027464856208166,599.0,0.12107669354066,625.0,0.149171195094241,702.0,0.139596479461243,675.0,0.156097293893809,647.0,0.236260727924771,575.0,0.180516582942086,642.0,0.130870416250325,611.0,0.101475560179038,628.0,0.674173463123739,0.318600989653621,0.479704388283142,0.506148611221018,0.491924333836099,0.502733590733591,0.577892307692308,0.526109680013103,0.468253632686426,0.43526488717517,0.837534359523228,1.179497582571847,1.130406788417271,0.552345480237688,0.064848065376282,0.314550876617432,0.371197428022112,0.392423697880336,0.58562183380127,0.674556050981794,0.286278758730207,-0.162985989025661,0.34698326247079,0.816019194466727,-0.226135049547468,0.341963223048619,-0.049090794154576,-0.578061308179583,-0.487497414861406,0.24970281124115,0.05664655140468,0.021226269858224,0.193198135920934,0.088934217180524,-0.388277292251587,-0.449264747755868,0.509969251496451,0.469035931995937,-1.042154244014195,0.161103398629521,0.026444222937876,-0.014224277384919,0.010809256897492,0.075158716958717,-0.051782627679205,-0.057856047326677,-0.032988745511256,-0.618558747427804,0.149652643032805,-0.445110661642892,-0.355572473470118,0.929900730219648,0.682664508417915,0.551610126409445,0.542464723331682,-0.01919087727367,0.048547633279446,0.199991666011038,0.05526883695673,0.298362591541778,0.35908501345287,0.119056846891102,-0.416200867439739,-0.073000806926583,0.609692583539419,-0.605134644897228,-0.247236221801733,-0.13105438200847,-0.009145403077763,-0.561655600605352,0.067738510553116,0.151444032731592,-0.144722829054308,0.243093754585048,0.060722421911092,-0.240028166561768,-0.535257714330841,0.343200060513156,0.682693390466002,-1.214827228436647,-0.660403481853958,-0.874631893262918,-82.87603617480725,42.58806905638064,-9225718.145944353,5249480.4700660445,43042.65086194743,"POLYGON ((-82.870869 42.58355, -82.873544 42.583911, -82.877022 42.58094699999999, -82.87923099999999 42.581654, -82.88268599999999 42.58396, -82.883775 42.584729, -82.883298 42.585642, -82.88309599999999 42.586072, -82.88292799999999 42.586425, -82.882403 42.587653, -82.87830000000001 42.596773, -82.877647 42.596678, -82.87749199999999 42.596644, -82.87665899999999 42.596199, -82.875834 42.59561, -82.87287999999999 42.592709, -82.86646399999999 42.586349, -82.86819 42.586608, -82.86906599999999 42.584084, -82.870869 42.58355))"
1400000US26099247400,26,099,247400,2474,0.997,2.560549404381528,Michigan,65156.0,71667.0,72373.0,72736.0,65845.0,68810.0,71157.0,77599.0,78940.0,91781.0,0.309778665973144,1060.1503759398495,0.775586186128639,1032.0,0.770583243221047,1022.0,0.772102604815418,1032.0,0.708309949765252,1035.0,0.731497324007282,1060.0,0.746246081826519,1099.0,0.78157466088123,1087.0,0.768003066099073,1101.0,0.826341076146023,1091.0,1.142786985880909,1.151388085598612,1.145305502365843,1.151159294136266,1.034517973856209,1.062702702702703,1.094723076923077,1.155451987075448,1.112567474243513,1.246110190892552,-0.903946535927909,-0.957996640886579,-1.091546058654785,-0.320677893502372,-0.820271900721959,-1.379823820931571,-0.906416416168213,-0.947625841413225,-0.982798848833357,-0.695580754961286,-1.763768332345145,-0.851807253701346,-1.060348919459752,-0.963986533028739,-0.848847934177944,-0.05405010495867,-0.133549417768206,0.770868165152413,-0.499594007219587,-0.559551920209612,0.473407404763358,-0.041209425245012,-0.035173007420132,0.287218093872071,-1.068187577383859,0.911961078643799,-0.208541665758406,0.096362386431013,0.115138598850795,-0.006082583232769,0.005853791770423,-0.116641320280057,0.028184728846494,0.032020374220374,0.060728910152371,-0.042884512831935,0.133542716649039,0.098777907235281,-0.038820611355099,-0.043679305485316,0.008601099717703,-1.564156250728536,-1.095253014860442,-1.463198800096215,-0.938372369409821,-1.219732205469281,-1.707339098291916,-1.455065522046772,-1.404805803164876,-1.375608887731918,-1.469363827999743,-2.140955878772338,-1.016515540406035,-1.439148366447195,-1.488557710088608,-1.573544096947497,0.468903235868094,-0.367945785235773,0.524826430686394,-0.28135983605946,-0.487606892822635,0.252273576245144,0.050259718881896,0.029196915432958,-0.093754940267825,-0.671592050772595,1.124440338366303,-0.42263282604116,-0.049409343641413,-0.084986386858889,-0.168738293782621,0.15935044756366,-82.82428156526386,42.57452560537551,-9219956.849163778,5247432.917123276,44152.06551793416,"POLYGON ((-82.8139080966416 42.57082174828229, -82.817521275445 42.5707771429722, -82.81951147613769 42.5707525736043, -82.821016 42.57073399999999, -82.82107079322489 42.5707220243596, -82.83297542937601 42.5681201398674, -82.834216 42.567849, -82.83590961571001 42.5668046036455, -82.844904 42.572803, -82.845288 42.573471, -82.84531799999999 42.573666, -82.840034 42.573529, -82.836438 42.574071, -82.83469099999999 42.574717, -82.825992 42.578885, -82.823554 42.580058, -82.82159399999999 42.580989, -82.81525999999999 42.582506, -82.81421499999999 42.582475, -82.81012 42.581939, -82.81026 42.58081, -82.810806 42.572073, -82.8124677018648 42.5708395302021, -82.81272309865419 42.570836377285, -82.8139080966416 42.57082174828229))"
1400000US26099250100,26,099,250100,2501,0.392,1.040592010748489,Michigan,45846.0,46220.0,46725.0,47847.0,49901.0,54559.0,55000.0,55250.0,57692.0,59565.0,0.211150197790766,1006.4935064935065,0.430506316985368,940.0,0.426707912999439,935.0,0.444529613863148,909.0,0.479776065264109,899.0,0.554744925195395,932.0,0.55298602461092,958.0,0.535266983314398,963.0,0.53724489097554,974.0,0.528409324226289,966.0,0.804104183109708,0.742561532035216,0.739424918105426,0.757252512463401,0.784015208647562,0.842610038610039,0.846153846153846,0.822674548459626,0.813101630656914,0.80871371548049,-0.821316146850586,-1.058224105834961,-1.139834308624267,-0.67573184967041,-1.099577522277832,-1.274330997467041,-0.993332576751709,-1.107790851593017,-1.220855140686035,-0.762991333007813,-1.027851009368896,-1.242505359649658,-1.066818046569824,-0.910782623291016,-1.106532859802246,-0.236907958984375,-0.081610202789306,0.464102458953857,-0.423845672607422,-0.174753475189209,0.280998420715332,-0.114458274841308,-0.113064289093018,0.457863807678222,-0.264859676361083,-0.214654350280762,0.175687313079834,0.156035423278808,-0.19575023651123,-0.00313661392979,0.017827594357975,0.026762696184161,0.058594829962477,0.003543807543807,-0.02347929769422,-0.009572917802712,-0.004387915176424,0.001257991790771,0.070540098621698,-0.286474704742431,-0.061542651074492,-1.445817370724127,-1.178619867640599,-1.506985326534908,-1.540620927733982,-1.598571181787176,-1.598016497296211,-1.567659180127603,-1.579316418437811,-1.629685773758211,-1.559323307079633,-1.329665971236569,-1.35701287654931,-1.445428178937186,-1.425841552772411,-1.97428177844501,0.267197503083528,-0.328365458894309,-0.033635601199074,-0.057950254053194,0.000554684490965,0.030357317168608,-0.011657238310208,-0.0503693553204,0.070362466678578,0.229657335843064,-0.027346905312741,-0.088415302387876,0.019586626164775,-0.548440225672599,-0.394965360007199,-0.133499047713684,-82.87798706116962,42.53246807898969,-9225935.317620806,5241077.325280106,35569.15395775914,"POLYGON ((-82.87212591828219 42.5263255631529, -82.872343 42.526363, -82.87401899999999 42.527093, -82.883207 42.531183, -82.886937 42.532469, -82.888228 42.532453, -82.88332 42.53863, -82.878946 42.53669499999999, -82.87480599999999 42.534869, -82.869575 42.53255, -82.87083799999999 42.531078, -82.869243 42.53063, -82.868133 42.532056, -82.8675834910901 42.53186070622129, -82.8715218455299 42.52706165180459, -82.87212591828219 42.5263255631529))"
1400000US26099250400,26,099,250400,2504,0.256,0.67676142015874,Michigan,45972.0,70051.0,67650.0,57896.0,57955.0,44936.0,44784.0,47292.0,47372.0,61023.0,0.212176793462639,579.1855203619909,0.761665548818046,606.0,0.729006118510204,615.0,0.612254814733701,637.0,0.611693609099744,622.0,0.382317916147666,606.0,0.371121179353108,641.0,0.395020326594303,627.0,0.361635435345005,628.0,0.548893329865721,637.0,0.806314127861089,1.125425743846797,1.070563846117327,0.916293424072169,0.910554927099045,0.693992277992278,0.688984615384615,0.704179633407287,0.667653235240229,0.828508974393787,-0.652957630157471,-0.980854988098145,-0.170154166221619,-0.438841581344604,-0.620371723175049,-1.293785762786865,-1.072683906555176,-0.923106002807617,-0.382955765724182,-0.197033047676086,-0.564794588088989,-1.334521102905273,-0.67962064743042,-0.914099884033203,-0.980920028686523,-0.327897357940674,0.810700821876526,-0.268687415122985,-0.181530141830445,-0.673414039611816,0.221101856231689,0.149577903747559,0.540150237083435,0.185922718048096,-0.367761540412903,-0.769726514816284,0.654900455474853,-0.234479236602783,-0.06682014465332,-0.05486189772947,-0.154270422045158,-0.005738496973124,-0.216562649106767,-0.005007662607663,0.015195018022672,-0.036526398167058,0.160855739153558,-0.057814025878906,-0.457772508606568,-0.270148372650146,0.319111615985708,-1.204703193154141,-1.114266051534229,-0.627704648125094,-1.138803626161035,-0.948595598172288,-1.61817754215856,-1.670453141988907,-1.378089780004422,-0.735397862538318,-0.804051449089495,-0.819183353862247,-1.43720552397905,-1.069561849239957,-1.429751901609394,-1.778935486512339,0.090437141619912,0.486561403409135,-0.511098978035941,0.190208027988747,-0.669581943986272,-0.052275599830347,0.292363361984485,0.642691917466104,-0.068653586551177,-0.015131904772752,-0.618022170116803,0.367643674739093,-0.360190052369437,-0.349183584902945,-0.400845706507917,-0.173386586850281,-82.90112486987388,42.51773925564736,-9228511.006703837,5238852.56705101,32339.483535143692,"POLYGON ((-82.898393 42.511138, -82.898363 42.510407, -82.903369 42.510299, -82.903976 42.5249, -82.901105 42.524891, -82.897548 42.524874, -82.89884699999999 42.523155, -82.898791 42.520655, -82.898656 42.517349, -82.898393 42.511138))"
1400000US26099250900,26,099,250900,2509,0.52,1.346644480719534,Michigan,56705.0,64291.0,63750.0,60069.0,62813.0,57372.0,53021.0,52101.0,57917.0,56971.0,0.277858384549051,1042.5531914893618,0.705777680441299,1057.0,0.68690885199228,1056.0,0.640137153181762,1083.0,0.674487044362621,1087.0,0.597143326443736,1062.0,0.522886239511614,1043.0,0.483334930259934,1043.0,0.540393117702616,1054.0,0.490548475847626,1039.0,0.99456283434184,1.032886703939335,1.008846196452026,0.950684497902983,0.986880970336853,0.886054054054054,0.815707692307692,0.775785821706696,0.81627274392908,0.773494990088794,-0.39310957403744,-0.401629279641544,0.093931618858786,0.017494373461779,-0.56549352758071,-0.919605030732996,-0.447904278250302,-0.080116825945237,0.038976157412809,0.617193334242877,-0.09994321009692,-1.014235552619485,0.124947786331177,-0.429117118611055,-0.458790358375101,-0.008519705604104,0.49556089850033,-0.076437245397007,-0.582987901042489,-0.354111503152286,0.471700752482694,0.367787452305065,0.119092983358046,0.578217176830068,-0.717136544339797,-0.914292342522565,1.139183338950662,-0.554064904942232,-0.029673239764046,-0.024040507487309,-0.058161698549043,0.03619647243387,-0.100826916282799,-0.070346361746362,-0.039921870600996,0.040486922222384,-0.042777753840286,-0.378673532429864,-0.216613960010255,0.312992748092203,0.038323869597495,-0.832562528249464,-0.632479702969465,-0.388238541612348,-0.364758819394948,-0.874161008115268,-1.230412673163845,-0.861095901943199,-0.459596035599563,-0.285070974257311,0.282534414630255,-0.30672194047433,-1.158073439596943,-0.288538565353328,-0.858059791728727,-0.966947617937047,0.200082825279999,0.244241161357117,0.0234797222174,-0.50940218872032,-0.356251665048577,0.369316771220646,0.401499866343636,0.174525061342252,0.567605388887566,-0.589256355104585,-0.851351499122613,0.869534874243615,-0.569521226375399,-0.10888782620832,-0.507351582337484,0.372966492649901,-82.90786356590648,42.49918465859965,-9229261.154914796,5236050.679885987,29545.489392495634,"POLYGON ((-82.903054 42.502971, -82.897948 42.503139, -82.897661 42.495945, -82.902744 42.495683, -82.90768799999999 42.495388, -82.912716 42.495295, -82.913347 42.495285, -82.914852 42.495264, -82.917191 42.495158, -82.917907 42.49871, -82.91808899999999 42.501473, -82.918133 42.502617, -82.913556 42.502716, -82.908024 42.502812, -82.903054 42.502971))"
1400000US26099251300,26,099,251300,2513,0.464,1.209104008715803,Michigan,54464.0,58561.0,60132.0,61345.0,63182.0,62917.0,56302.0,58005.0,58681.0,61738.0,0.267243385301888,1052.2388059701493,0.637659635626976,990.0,0.642470947342486,1004.0,0.656884350575578,1017.0,0.678832966040215,1030.0,0.669634668820236,1024.0,0.573168895519936,1023.0,0.575680632930452,1003.0,0.550186840412281,1000.0,0.558194286652888,981.0,0.95525738840656,0.940829638198059,0.951591207608678,0.970879164358629,0.99267848164907,0.97169111969112,0.866184615384615,0.863696600604535,0.827040435217679,0.838216525918484,-0.276664066314697,-0.127442598342896,-0.280853199958801,0.015966564416885,-0.456612968444824,-1.00870361328125,-0.347731733322144,-0.157200241088867,-0.131696629524231,0.687685108184814,-0.162742066383362,-0.972837543487549,-0.18007390499115,-0.362503814697266,-0.457408761978149,0.149221467971801,-0.153410601615905,0.296819764375686,-0.472579532861709,-0.552090644836426,0.660971879959106,0.190531492233277,0.025503611564636,0.819381737709045,-0.850427174568176,-0.810095477104187,0.792763638496399,-0.182429909706116,-0.094904947280883,0.010761569410619,0.019287956749951,0.021799317290441,-0.02098736195795,-0.105506504306505,-0.00248801478008,-0.036656165386856,0.011176090700805,-0.300208520889282,-0.11378920298038,0.11946382522583,-0.014427750208501,-0.665795420901595,-0.404417657243012,-0.728083646546743,-0.367350315078062,-0.726479771575216,-1.322745861994275,-0.731329547826662,-0.543583631822694,-0.467229613698893,0.376605752497394,-0.375952649847948,-1.121994657497795,-0.584634003623788,-0.779536794674496,-0.964799033825894,0.261377763658583,-0.323665989303731,0.360733331468681,-0.359129456497154,-0.596266090419059,0.591416314167613,0.187745916003968,0.076354018123801,0.843835366196287,-0.752558402345342,-0.746042007649847,0.537360653874007,-0.194902791050708,-0.185262239151398,-0.4212154020032,0.122211789078901,-82.90291679461514,42.488808661913,-9228710.482853575,5234484.186880632,28522.148905691934,"POLYGON ((-82.907421 42.488018, -82.90745199999999 42.488988, -82.907456 42.489175, -82.90754799999999 42.491716, -82.90768799999999 42.495388, -82.902744 42.495683, -82.897661 42.495945, -82.897379 42.492234, -82.897289 42.491069, -82.89729299999999 42.490553, -82.897367 42.49013, -82.89744399999999 42.489889, -82.897516 42.48967, -82.89970000000001 42.484679, -82.90155299999999 42.480422, -82.907175 42.480616, -82.907421 42.488018))"
1400000US26099251800,26,099,251800,2518,0.749,1.94358508221801,Michigan,45563.0,49544.0,50399.0,45000.0,45000.0,45086.0,42002.0,44734.0,47628.0,48173.0,0.208741119947438,1956.5217391304345,0.491109681481583,1925.0,0.491438192096582,1909.0,0.392980823192849,1892.0,0.390537525493793,1890.0,0.385295043596096,1911.0,0.319818771644059,1911.0,0.348022776735973,1912.0,0.365926605253432,1878.0,0.340747635407969,1885.0,0.79914057704113,0.79596426964848,0.797566109097815,0.712194349924824,0.707013574660634,0.69630888030888,0.646184615384615,0.666090918566387,0.671261257452116,0.654044586852038,0.25028508709323,0.154912333334646,0.616117661999118,0.725140725412676,0.431910791704732,0.267842385076707,-0.108338456000051,0.508388703869235,0.422507409126528,1.003199669622606,0.49270986741589,-0.455072279899351,0.468223694832094,0.486730114106209,0.268191552931263,-0.095372753758584,0.461205328664472,0.109023063413558,-0.293229933707944,-0.164068406628025,-0.376180841076758,0.616727159869286,-0.085881294742707,0.580692260496078,-0.510489802206716,-0.947782147315241,0.923295974731445,0.018506419274115,-0.218538561174946,0.001601839449335,-0.085371759172991,-0.00518077526419,-0.010704694351754,-0.050124264924265,0.019906303181772,0.005170338885729,-0.017216670600078,-0.240197150937972,-0.124703012196364,0.258103616776005,-0.00317630739265,0.088873331477292,-0.169561452578593,0.085266151523785,0.835562956667955,0.478678326762055,0.000143451685663,-0.421212710719484,0.181620557114181,0.124270973274548,0.797660228094283,0.346630610749246,-0.670757013098706,0.044691606358821,0.221530400192332,0.163615393933864,-0.258434784055885,0.254827604102378,0.75029680514417,-0.3568846299059,-0.478534875076392,-0.421356162405147,0.602833267833665,-0.057349583839633,0.673389254819735,-0.451029617345037,-1.017387623847952,0.715448619457527,0.176838793833511,-0.057915006258468,-0.018005163180317,0.092747225636889,-82.91822024042966,42.45827974867465,-9230414.054649029,5229876.658518924,23775.493063176837,"POLYGON ((-82.925443 42.457892, -82.92379299999999 42.461653, -82.922431 42.464723, -82.921908 42.465588, -82.92128199999999 42.465615, -82.91816999999999 42.46573, -82.907763 42.466157, -82.90910199999999 42.463117, -82.91112299999999 42.458571, -82.91143799999999 42.457859, -82.912441 42.455611, -82.914608 42.450731, -82.917187 42.45072, -82.91779199999999 42.450705, -82.928579 42.45062, -82.92693 42.45449, -82.925443 42.457892))"
